Post Link,Title,DateTime,Reactions,Shares,Desc,Images,Links,Video,All Text,Visible Comments,PostID,Reactions URL
https://www.facebook.com/groups/303747203145766/permalink/627369554116861/?match=a2FseXBvIGNoYWxsZW5nZQ%3D%3D,The kalypo challenge is still ongoing .i laugh in mahama flask,"Friday, October 7, 2016 at 3:35pm",,,,https://fb-s-c-a.akamaihd.net/h-ak-xfa1/v/t1.0-0/s526x395/14502852_1833438253541069_4669259758764877663_n.jpg?oh=366d34dffe1af1ea0e0d16d5af68b495&oe=58B1EF0E&__gda__=1492498818_cfa0acd9af2801da847166417b536a18,,,‎Theophi Lus Asaa Amannor‎ to Friends on John Dramani MahamaOctober 7 · The kalypo challenge is still ongoing .i laugh in mahama flask,1313 13LikeShow more reactionsShare,627369554116861,
https://www.facebook.com/akapusiba/posts/10208702575654198?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,Ooooh u take over,"Friday, October 7, 2016 at 6:01pm",,,Ameyaw DebrahLike PageOctober 6 · And the winner of the #kalypochallenge ...,https://scontent.xx.fbcdn.net/v/l/t1.0-0/s480x480/14590521_10154671779798689_552421176269353498_n.jpg?oh=8407ac7a518489348697d8ceb893d3a1&oe=58FCC941,,,Joseph Akapusiba Adams shared Ameyaw Debrah's photo — with Abdul Razak Alaweh.October 7 · Ooooh u take overAmeyaw DebrahLike PageOctober 6 · And the winner of the #kalypochallenge ...,5 Comments9110 10LikeShow more reactionsCommentShare,10208702575654198,
https://www.facebook.com/unas.suleman/posts/1247651638612878?match=a2FseXBvIGNoYWxsZW5nZQ%3D%3D,Kalypo challenge is here!!!    Corn challenge  is loading.....  Can't wait to see the sleeping and falling challenges....... Winter Coat in hot weather condition challenge. ...,"Friday, October 7, 2016 at 9:53pm",,,,"https://fb-s-b-a.akamaihd.net/h-ak-xlp1/v/t1.0-0/p370x247/14632901_1247651601946215_3554388337403055520_n.jpg?oh=def8630970a9f49709ea5ca57aeb85d4&oe=58B83AC7&__gda__=1489406008_a6d2dfc3359502ab7ae5ecff42880ebc

https://fb-s-a-a.akamaihd.net/h-ak-xpf1/v/t1.0-0/s240x240/14523088_1247651625279546_9089448171989032723_n.jpg?oh=5efe7b4c77fb831e0d910db6ef419644&oe=58F8DE06&__gda__=1492734378_c5151714efd4ac5c7d42e59269a1b82d

https://fb-s-c-a.akamaihd.net/h-ak-xtp1/v/t1.0-0/p160x160/14494860_1247668215277887_768191631275521415_n.jpg?oh=0c5099746077c1c5468ee7ac7ea2192a&oe=58B31AF5&__gda__=1487911768_26d2c8f35a216d2a13703e5d9fc829a3",,,Qwabena Wusu Gh added 3 new photos.October 7 · Kalypo challenge is here!!!    Corn challenge  is loading.....  Can't wait to see the sleeping and falling challenges....... Winter Coat in hot weather condition challenge. ...,35 Comments1017108 108LikeShow more reactionsCommentShare,1247651638612878,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1101210133302574&set=a.1064458880311033.1073741842.100002407923886&type=3,"Ghana is currently on a Kalypo challenge, Drink one Kalypo and save one NPP fan","Monday, October 10, 2016 at 11:52am",,,,https://fb-s-c-a.akamaihd.net/h-ak-xtp1/v/t1.0-0/p480x480/14502875_1101210133302574_2410105267491310373_n.jpg?oh=7a96bb2d332ba8be22b8dd15269cbc7f&oe=58B18A03&__gda__=1488989473_44df9564b752327413a685c4c2b6f431,,,"Paa Quesi with Legz Bankz and 30 others.October 10 · Ghana is currently on a Kalypo challenge, Drink one Kalypo and save one NPP fan",3 Comments1 Share804185 85LikeShow more reactionsCommentShare,1101212109969043,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1209405942413268&set=a.532385996781936.114656.100000316205036&type=3,Kalypo challenge finalist,"Monday, October 10, 2016 at 7:38pm",,,,https://fb-s-b-a.akamaihd.net/h-ak-xpl1/v/t1.0-0/s526x395/14632819_1209405942413268_4081158573059719435_n.jpg?oh=90217528b0da0a34cf4c0c54b1df4c22&oe=58B0255F&__gda__=1488785917_f57b6902ba2a07f63dd51bb01ede4b7f,,,Ishmael JohnfiahOctober 10 · Kalypo challenge finalist,1 Comment3 Shares7272 72LikeShow more reactionsCommentShare,1209405959079933,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1124040771022556&set=a.255010067925635.59503.100002499324402&type=3,The kalypo challenge lingering on,"Sunday, October 9, 2016 at 7:49am",,,,https://fb-s-a-a.akamaihd.net/h-ak-xpt1/v/t1.0-0/p296x100/14600971_1124040771022556_1435540159240540046_n.jpg?oh=4f90109a419a6d66d0334787d6eba437&oe=58C27DC4&__gda__=1492534479_53e5cca1bc25f895978ca5c884dacfeb,,,Kewura JimahOctober 9 · The kalypo challenge lingering on,1 Comment1818 18LikeShow more reactionsShare,1124040787689221,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1088149821306014&set=a.347584192029251.1073741826.100003330208204&type=3,KalyGent to replace de detergent....Still repping de Kalypo challenge....No Dulling,"Sunday, October 9, 2016 at 6:44pm",,,,https://fb-s-c-a.akamaihd.net/h-ak-xta1/v/t1.0-0/p480x480/14642420_1088149821306014_3929751476426881729_n.jpg?oh=52c84b94b70040d5100e2a8855e0cc25&oe=58CB20BC&__gda__=1489765572_be22fd49bc3f5ff39bf6d62bb7d5e3eb,,,Gideon Gracious Rogers feeling happy.October 9 · KalyGent to replace de detergent....Still repping de Kalypo challenge....No Dulling,9 Comments31637 37LikeShow more reactionsCommentShare,1088149844639345,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1234830643213946&set=a.807596195937395.1073741825.100000610657839&type=3,Mrs Samira Bawumiah also accepted the Kalypo Challenge .......,"Thursday, October 6, 2016 at 4:35pm",,,,https://fb-s-a-a.akamaihd.net/h-ak-xtp1/v/t1.0-0/s526x395/14479640_1234830643213946_6721216661684560924_n.jpg?oh=f41acaa1dda6cd08dd27b0cd3d33ebb3&oe=58CA733C&__gda__=1488550686_e98ace6d2f98d80042231ab509d00b87,,,Daniel AnkumahOctober 6 · Mrs Samira Bawumiah also accepted the Kalypo Challenge ....... Observers are worried,12416 16LikeShow more reactionsCommentShare,1234830699880607,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=265644337163818&set=a.153087021752884.1073741827.100011547615878&type=3,Kalypo challenge,"Saturday, October 8, 2016 at 2:16pm",,,,https://fb-s-b-a.akamaihd.net/h-ak-xfp1/v/t1.0-0/s480x480/14632997_265644337163818_9079604501101514480_n.jpg?oh=72e9120b0d9e3a0d833806ad94abed44&oe=58C59A1D&__gda__=1492604439_68d7a7441d132ac5ba46cbfec4468968,,,Akosua BoatengOctober 8 · Kalypo challenge,LikeShow more reactionsCommentShare,265644360497149,
https://www.facebook.com/gisborne.junior/posts/1130709193672072?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,aboowa,"Friday, October 7, 2016 at 11:12pm",,,Ameyaw DebrahLike PageOctober 7 · Okay this guy deserves to be crowned the ultimate winner of #kalypochallenge 👏👏,"https://fb-s-a-a.akamaihd.net/h-ak-xtp1/v/t1.0-0/p480x480/14479572_10154674101803689_8650111501166023924_n.jpg?oh=46e4034190327bf733bb4a53eca42a30&oe=58B7ECA3&__gda__=1487907016_2b15dd4320c74e940c1bd52d1d78fed7

https://www.facebook.com/images/emoji.php/v6/ffe/1/16/1f44f.png

https://www.facebook.com/images/emoji.php/v6/ffe/1/16/1f44f.png",,,Kojo Knight shared Ameyaw Debrah's photo.October 7 · aboowaAmeyaw DebrahLike PageOctober 7 · Okay this guy deserves to be crowned the ultimate winner of #kalypochallenge 👏👏,66 6LikeShow more reactionsCommentShare,1130709193672072,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1243042575747943&set=a.153693124682899.48969.100001266389085&type=3,"Kobby Nhyira has added up to the Kalypo Challenge .... ","Wednesday, October 5, 2016 at 12:12pm",,,,https://fb-s-d-a.akamaihd.net/h-ak-xfp1/v/t1.0-0/p296x100/14590522_1243042575747943_1316982378332171147_n.jpg?oh=cd18c92d441822b75b0fc9a73129763e&oe=58AFDE20&__gda__=1488105462_93f22362c8c6326dd44a789977e0985a,,,Nana AfriyieOctober 5 · Kobby Nhyira has added up to the Kalypo Challenge ....  In fact Nana Addo Is An Inventor,4 Comments1 Share62163 63LikeShow more reactionsShare,1243042592414608,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=306853783029727&set=a.138273076554466.1073741827.100011153226859&type=3,I have also accepted the kalypo challenge,"Saturday, October 8, 2016 at 3:26pm",,,,https://fb-s-b-a.akamaihd.net/h-ak-xpt1/v/t1.0-0/p296x100/14485021_306853783029727_7328941217478877906_n.jpg?oh=04e3d848e12d2f121441586303cbbc09&oe=58F6D01A&__gda__=1492964102_731f6d49bd78c100b3acf03601e75760,,,Fadeel AbdulaiOctober 8 · I have also accepted the kalypo challenge,5 Comments2222 22Share,306853796363059,
https://www.facebook.com/afpurple/posts/1263843196979727?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,Change Will Come. #KalypoChallenge #MadTing Addai Sammy Paul Boateng Asamoah Darko Baffour,"Thursday, October 6, 2016 at 4:22pm",,,,"https://fb-s-c-a.akamaihd.net/h-ak-xft1/v/t1.0-0/s417x417/14570392_1263842810313099_2822115354163959922_n.jpg?oh=896081ca5b488ef967b7c6f8f320d608&oe=58C58D21&__gda__=1488129636_272b0b4a5a6837a4acb3b77b38804af7

https://fb-s-b-a.akamaihd.net/h-ak-xlp1/v/t1.0-0/s417x417/14590376_1263842893646424_5800074589003961479_n.jpg?oh=c0dfd1ee4720dea89431a56163a2c39b&oe=58F5067A&__gda__=1488093317_edd38bb2f2adad38b8ec9b7814e40ede

https://fb-s-b-a.akamaihd.net/h-ak-xpt1/v/t1.0-0/s280x280/14484674_1263842966979750_5008613552754030580_n.jpg?oh=b982e6f236cf566cdd6f09984f01a43c&oe=58C0358B&__gda__=1488728704_f06d81e2433f6cf1a7aa1776a0b8c4c3

https://fb-s-d-a.akamaihd.net/h-ak-xpf1/v/t1.0-0/s280x280/14581495_1263843000313080_1143733695783015533_n.jpg?oh=428e66f8b7032415f78c42b6b010d6a2&oe=58B647BB&__gda__=1492514327_4350de888862591dd2c29b2dd9ecfb26

https://fb-s-c-a.akamaihd.net/h-ak-xtp1/v/t1.0-0/s280x280/14494875_1263843143646399_8911389010718311468_n.jpg?oh=ddf01851ebc79148e45f43878e0885bc&oe=58CA8112&__gda__=1488552240_d366c2cfa6f03d6075fbde0a012f004e",,,PurpleGh DaTapemaster added 5 new photos.October 6 · Change Will Come. #KalypoChallenge #MadTing Addai Sammy Paul Boateng Asamoah Darko Baffour,5 Comments86591 91LikeShow more reactionsCommentShare,1263843196979727,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=10154525748907380&set=a.10150383368632380.390964.759832379&type=3,Nana Addo Jxt took a sip of kalypo and now it's a hot cake commodity and short in supply.  Will launch my kalypo challenge soon and whoever I challenge must accept it.,"Wednesday, October 5, 2016 at 4:50pm",,,,https://fb-s-c-a.akamaihd.net/h-ak-xpt1/v/t1.0-0/s526x296/14568198_10154525748907380_7850866191851005465_n.jpg?oh=c58159afce1d3faa02496f9754f7b4ca&oe=58FA1252&__gda__=1489359469_033418b25ac4a7355fa33791df416ff6,,,Don Inusah LorenzoOctober 5 · Nana Addo Jxt took a sip of kalypo and now it's a hot cake commodity and short in supply.  Will launch my kalypo challenge soon and whoever I challenge must accept it.,11 Comments582161 61LikeShow more reactionsCommentShare,10154525749002380,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1203812379661519&set=a.178927405483360.37601.100000983049438&type=3,Kalypo challenge. #madeingh#,"Friday, October 7, 2016 at 4:22pm",,,,https://fb-s-a-a.akamaihd.net/h-ak-xfa1/v/t1.0-0/s526x395/14572891_1203812379661519_8645791757022416991_n.jpg?oh=25e58d505c6ac00374497c7b0cd73bb8&oe=58B65208&__gda__=1489715588_2e752e950c3f26b10afd0204edf6e5d4,,,Boakye Michael at Berekum B/A.October 7 · Berekum · Kalypo challenge. #madeingh#,2020 20LikeShow more reactionsCommentShare,1203813396328084,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=10210813187634317&set=a.10201145183980268.1073741825.1489740863&type=3,One man one Kalypo #KalypoChallenge,"Friday, October 7, 2016 at 3:35pm",,,,https://fb-s-d-a.akamaihd.net/h-ak-xpf1/v/t1.0-0/p296x100/14570506_10210813187634317_8459072601698709859_n.jpg?oh=cb175fa7bbd4a8c0fc4fce8211fbd104&oe=58BD4CC4&__gda__=1488576783_b00e2d97d20e61fcf5c0d5d6b2eea3fa,,,Henry Hay JuniorOctober 7 · One man one Kalypo #KalypoChallenge,2 Comments134118 18LikeShow more reactionsCommentShare,10210813188034327,
https://www.facebook.com/christabel.okai/posts/10208554239391788?match=a2FseXBvIGNoYWxsZW5nZQ%3D%3D,What is this kalypo challenge? what am i missing?,"Thursday, October 6, 2016 at 3:56pm",,,,,,,Christabel Naa Cee Connie feeling lost.October 6 · What is this kalypo challenge? what am i missing?,10 Comments9312 12LikeShow more reactionsCommentShare,10208554239391788,
https://www.facebook.com/emmanuel.kwekutabiri/posts/950469578395024?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,Nana and Nikki do all...,"Friday, October 14, 2016 at 2:17am",,,Ameyaw DebrahLike PageOctober 12 · Surprise surprise..guess who took the #kalypochallenge,https://fb-s-a-a.akamaihd.net/h-ak-xal1/v/t1.0-0/s526x395/14718611_10154690016453689_5674233974451393209_n.jpg?oh=b78b2c9c81a66370abdf7953a24b2e6e&oe=58B35CD9&__gda__=1492904408_315f762ea04b63ef32060bcb91e99c07,,,Tabiri Emmanuel shared Ameyaw Debrah's photo.October 14 · Nana and Nikki do all...Ameyaw DebrahLike PageOctober 12 · Surprise surprise..guess who took the #kalypochallenge,1 Comment1616 16LikeShow more reactionsShare,950469578395024,
https://www.facebook.com/rabs.abdullah.9/posts/796054523830385?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,This is really a cheat! 😂 😂,"Saturday, October 8, 2016 at 8:41pm",,,Ameyaw DebrahLike PageOctober 7 · This one is a cheat #kalypochallenge ☠,https://fb-s-a-a.akamaihd.net/h-ak-xpa1/v/t1.0-0/p480x480/14581368_10154673899523689_7039384516014442089_n.jpg?oh=2417aa5445cef71025cb35163d34926b&oe=58F83DEA&__gda__=1489307336_5301c30fcfc2301eb8121e123a77034f,,,Rabs Abdullah shared Ameyaw Debrah's photo.October 8 · This is really a cheat! 😂 😂Ameyaw DebrahLike PageOctober 7 · This one is a cheat #kalypochallenge ☠,1 Comment11 1LikeShow more reactionsCommentShare,796054523830385,
https://www.facebook.com/benson.appiah/posts/10157548105420261?match=a2FseXBvIGNoYWxsZW5nZQ%3D%3D,#one for the master One for the boy#.,"Wednesday, October 5, 2016 at 2:08pm",,,Nana AfriyieFollowOctober 5 · Papa Yaw Benson on the Kalypo Challenge Move  Nana Addo Is A Great Inventor,https://fb-s-c-a.akamaihd.net/h-ak-xpt1/v/t1.0-0/p296x100/14581330_1243121285740072_5505448740113831632_n.jpg?oh=4b53f12a52a996161f3124597a272dba&oe=58C28115&__gda__=1489125918_a00cbe2c20d233180fa95fd58f9a3611,,,Papa Yaw Benson shared Nana Afriyie's post.October 5 · #one for the master One for the boy#.Nana AfriyieFollowOctober 5 · Papa Yaw Benson on the Kalypo Challenge Move  Nana Addo Is A Great Inventor,12 Comments7575 75LikeShow more reactionsCommentShare,10157548105420261,
https://www.facebook.com/kwadwo.g.bonsu/posts/1282367851795619?match=a2FseXBvIGNoYWxsZW5nZQ%3D%3D,An aircon specialist says the kalypo challenge for change is real...Ayeka Arise for change,"Friday, October 7, 2016 at 4:12pm",,,,"https://fb-s-b-a.akamaihd.net/h-ak-xpt1/v/t1.0-0/s480x480/14492550_1282367321795672_1493528674312482568_n.jpg?oh=c5fcaaa5f251d8f89140b3ade2fe34d1&oe=58FA56A8&__gda__=1488444323_4f0d97c6777f203ad2efcf2ff074323f

https://fb-s-c-a.akamaihd.net/h-ak-xtp1/v/t1.0-0/s480x480/14485157_1282367438462327_3108340887641687679_n.jpg?oh=9739a5da6bf413d2df249ed3c6391ef9&oe=58CBFC99&__gda__=1488259259_cf9cd3dffee079878112a29fd65c00f8",,,Kwajo Bonsu Okokyereahene added 2 new photos.October 7 · An aircon specialist says the kalypo challenge for change is real...Ayeka Arise for change,2 Comments121114 14LikeShow more reactionsCommentShare,1282367851795619,
https://www.facebook.com/NPPTemaEast/posts/1128798820540256?match=a2FseXBvIGNoYWxsZW5nZQ%3D%3D,They will not be left out of the #Kalypo challenge!,"Saturday, October 8, 2016 at 9:13am",,,,"https://fb-s-c-a.akamaihd.net/h-ak-xtf1/v/t1.0-0/s480x480/14572822_1128798773873594_4279742753226034322_n.jpg?oh=4140015fb4f06d3dbbd0ca3b800cf677&oe=58BB453B&__gda__=1489008173_2b7c35ad270d855cef62cf5c23884466

https://fb-s-c-a.akamaihd.net/h-ak-xat1/v/t1.0-0/s480x480/14590253_1128798807206924_794263599608679515_n.jpg?oh=c46f8422d25a49d0be5d8755e56235e1&oe=58B01867&__gda__=1487883809_e69437d950eac93ca7a0998b04204cd5",,,Henry Nii Kpakpo Allotey added 2 new photos — with Nana Ama Antwiwaa and 2 others.October 8 · They will not be left out of the #Kalypo challenge!,8 Comments46753 53LikeShow more reactionsCommentShare,1128798820540256,
https://www.facebook.com/Odumboy/posts/1437119189646751?match=a2FseXBvIGNoYWxsZW5nZQ%3D%3D,We're taking the kalypo challenge to every corners of the country#kalypo challenge inside OK supermarket#wht aa u waiting for?,"Friday, October 7, 2016 at 10:22am",,,+2,"https://fb-s-a-a.akamaihd.net/h-ak-xta1/v/t1.0-0/p235x165/14568049_1437118806313456_5532078490397536584_n.jpg?oh=9cd1720120bf9d73de2a2bea4269c020&oe=58BF0E14&__gda__=1489225324_124c6d5b4dd3531e4dcdf7187655d407

https://fb-s-c-a.akamaihd.net/h-ak-xtp1/v/t1.0-0/p235x165/14492387_1437118852980118_2516977713884547194_n.jpg?oh=9c5c44e760fbeb67a40c61f1bdacc1bc&oe=58B735C0&__gda__=1488317922_b3a3e7e17890b18f3343f2ee82b60f37

https://fb-s-b-a.akamaihd.net/h-ak-xpt1/v/t1.0-0/p160x160/14495266_1437118912980112_8550985133980358535_n.jpg?oh=d1ce0bdd1d81d8bc99d2c21a084b993b&oe=58C5AD6B&__gda__=1488089696_971c9998a4074fee0f307716fd2d15ee

https://fb-s-d-a.akamaihd.net/h-ak-xpf1/v/t1.0-0/p160x160/14595581_1437118986313438_981426869166088289_n.jpg?oh=20c09dedd7330cf0a4023f72cf54c267&oe=58B65CD9&__gda__=1488048990_05d38f9f1c2f4a5d41956ce819d2b6ae

https://fb-s-b-a.akamaihd.net/h-ak-xtf1/v/t1.0-0/p160x160/14600915_1437119076313429_340939714647176302_n.jpg?oh=cf6b36b2dd7e6792de15aa1b91a0639b&oe=58C44DBE&__gda__=1487901354_7203b4b2b7a474685e70755f7e2745ed",,,Emma Aban added 6 new photos.October 7 · We're taking the kalypo challenge to every corners of the country#kalypo challenge inside OK supermarket#wht aa u waiting for?+2,4 Comments3131 31LikeShow more reactionsCommentShare,1437119189646751,
https://www.facebook.com/kofiboatengp/posts/1230966730311558?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,"eeen,  eeen,  3ne3, Ne3 ay3 yi de3, in order to purchase som iPhone 7, de only tin i have to do is to extend my kalypo trade 😂😂😂😂😂eeeen,  s3 me nka nkyer3 mo ong,  😂😂😂😂😂ayooo,  3nea #Ndc fo)  mo ns) mu 333333......today being the #manifesto day for the #NPP,  @ trade fair Centre, LA ACCRA... 09.10.2016....me k) t)n kalypo na aka no...  yea yea... Catch me der live..... DONKOMI OOO DONKOMI!!!!!  DONKOMI!!!!!!  BUY UR KALYPO ND START KALYPOSTING😂😂😂😂😂😂😂😂😂FAST... CUS MY HOOD NEqq...as dey wan buy dem all fini..... 3y3 kalypo... New ad for Kalyppo: ""Even the next president drinks it. Support made in Ghana goods."" 😂😂😂😂😂😂iPhone 7 kaminq up innabit.... Aswear 😂😂😂😂cus i go sell 1 kalypo for lyk 10 cedis... wo p3 aaa kas3 wo nt).....#Ndc ppl, 50 cedis😂😂😱😱😂😂😂😂😂😂hehehehehe, me econs   teacher  anbr3 😂😂😂😂😂😂😂😂Even bawumia kraaa came my der... buy ein own 😂😂😂😂😂😂😂hw3😂😂😂I make wild ruff.😂😂.Get urs fast... @Trade Fair Centre La Accra.... Be there  #bra_mahama gye kalypo 😂😂😂😂😂😂mese gye kalypo 😂😂😂😂😂😂😂😂😂😂#Ndc_kalypo propaganda gone wrong 😂😂😂😂😂bra mahama Mese gye #kalypo  😂😂😂😂😂😂 Trade Fair,  mo ntw3n me, 😂😂😂meeba,  me b3 di dwa.... 3y3 kalypo.. Don't just sip the Kalypo!! Add some bread to it! #KalypoChallenge  #Changeiscoming #iamforchange  #nanab3ba  @nakufoaddo 😊😊😊😊😊😊 #Kalypochallenge See More","Sunday, October 9, 2016 at 1:05am",,,,"https://fb-s-b-a.akamaihd.net/h-ak-xpl1/v/t1.0-0/s480x480/14591701_1230938903647674_2789583368976085512_n.jpg?oh=a1681ff6e641d729533ceb4242f20f37&oe=58BC7336&__gda__=1489113748_3a55ce867d6b44ef3d7c314795b69faf

https://fb-s-b-a.akamaihd.net/h-ak-xlp1/v/t1.0-0/s480x480/14595743_1230939480314283_1960717932916598015_n.jpg?oh=b6eecb62e0221d66e9d12f6e8d537c2c&oe=58F82E59&__gda__=1489438374_4b95251fb930c34fdb15f6709f43f095",,,"OheneBa Kofi Boateng added 2 new photos — attending an event at Ghana International Trade Fair Centre (Labadi, Accra)..October 9 · Accra · eeen,  eeen,  3ne3, Ne3 ay3 yi de3, in order to purchase som iPhone 7, de only tin i have to do is to extend my kalypo trade 😂😂😂😂😂eeeen,  s3 me nka nkyer3 mo ong,  😂😂😂😂😂ayooo,  3nea #Ndc fo)  mo ns) mu 333333......today being the #manifesto day for the #NPP,  @ trade fair Centre, LA ACCRA... 09.10.2016....me k) t)n kalypo na aka no...  yea yea... Catch me der live..... DONKOMI OOO DONKOMI!!!!!  DONKOMI!!!!!!  BUY UR KALYPO ND START KALYPOSTING😂😂😂😂😂😂😂😂😂FAST... CUS MY HOOD NEqq...as dey wan buy dem all fini..... 3y3 kalypo... New ad for Kalyppo: ""Even the next president drinks it. Support made in Ghana goods."" 😂😂😂😂😂😂iPhone 7 kaminq up innabit.... Aswear 😂😂😂😂cus i go sell 1 kalypo for lyk 10 cedis... wo p3 aaa kas3 wo nt).....#Ndc ppl, 50 cedis😂😂😱😱😂😂😂😂😂😂hehehehehe, me econs   teacher  anbr3 😂😂😂😂😂😂😂😂Even bawumia kraaa came my der... buy ein own 😂😂😂😂😂😂😂hw3😂😂😂I make wild ruff.😂😂.Get urs fast... @Trade Fair Centre La Accra.... Be there  #bra_mahama gye kalypo 😂😂😂😂😂😂mese gye kalypo 😂😂😂😂😂😂😂😂😂😂#Ndc_kalypo propaganda gone wrong 😂😂😂😂😂bra mahama Mese gye #kalypo  😂😂😂😂😂😂 Trade Fair,  mo ntw3n me, 😂😂😂meeba,  me b3 di dwa.... 3y3 kalypo.. Don't just sip the Kalypo!! Add some bread to it! #KalypoChallenge  #Changeiscoming #iamforchange  #nanab3ba  @nakufoaddo 😊😊😊😊😊😊 #Kalypochallenge See More",6 Comments59362 62LikeShow more reactionsCommentShare,1230966730311558,
